"rooms","area","price_per_area","price_per_area_repaired","price_repaired","price_not_repaired","prepayment","prepayment_percent","repaired","floor","delay","status","discount_id","terrance_area","terrace_price_per_area","errace_price_per_area_repaired","building_name","house_start","house_finish","house_name","house_district","house_region","builder_name","builder_phone","string_agg"
1,"41.92","13500000.00","13500000.00","565920000.00","565920000.00","169776000.00","30",False,5,24,"SOLD",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004","files/com-12/image/231003-104527-47eaa947-2eb0-4da8.jpg, files/com-12/image/231003-104524-a7167572-2c2e-4d19.jpg"
1,"42.33","3000000.00","4500000.00","190485000.00","126990000.00","38097000.00","30",False,0,12,"SOLD",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004","files/com-12/image/220802-170622-1bd5cbae-b9b7-4227.jpg"
1,"42.8","11200000.00","11200000.00","479360000.00","479360000.00","143808000.00","30",True,9,24,"SOLD",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004","files/com-12/image/230919-103130-26797815-5d5e-454a.jpg, files/com-12/image/230919-160240-26694a5b-033c-4f22.jpg"
1,"42.8","11500000.00","11500000.00","492200000.00","492200000.00","147660000.00","30",False,7,24,"BOOKED",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004","files/com-12/image/230919-160240-26694a5b-033c-4f22.jpg, files/com-12/image/230919-103130-26797815-5d5e-454a.jpg"
1,"42.8","11500000.00","11500000.00","492200000.00","492200000.00","147660000.00","30",False,8,24,"SOLD",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004","files/com-12/image/230919-103130-26797815-5d5e-454a.jpg, files/com-12/image/230919-160240-26694a5b-033c-4f22.jpg"
1,"42.8","11500000.00","11500000.00","492200000.00","492200000.00","147660000.00","30",True,3,24,"SOLD",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004","files/com-12/image/230919-102247-e657bd95-1b65-461d.jpg, files/com-12/image/230919-155826-820e369f-b318-4226.jpg"
1,"42.8","11500000.00","11500000.00","492200000.00","492200000.00","147660000.00","30",True,4,24,"SOLD",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004","files/com-12/image/230919-155826-820e369f-b318-4226.jpg, files/com-12/image/230919-102247-e657bd95-1b65-461d.jpg"
1,"42.8","11500000.00","11500000.00","492200000.00","492200000.00","147660000.00","30",True,5,24,"SOLD",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004","files/com-12/image/230919-102247-e657bd95-1b65-461d.jpg, files/com-12/image/230919-155826-820e369f-b318-4226.jpg"
1,"42.8","11500000.00","11500000.00","492200000.00","492200000.00","147660000.00","30",True,6,24,"SOLD",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004","files/com-12/image/230919-102247-e657bd95-1b65-461d.jpg, files/com-12/image/230919-155826-820e369f-b318-4226.jpg"
1,"42.87","8500000.00","8500000.00","364395000.00","364395000.00","109318500.00","30",True,1,12,"SOLD",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004","files/com-12/image/220802-170819-dde0be27-c470-4d8a.png, files/com-12/image/220802-170841-46c35209-648c-402d.jpg"
1,"43","10600000.00","10600000.00","455800000.00","455800000.00","227900000.00","50",False,10,18,"SOLD",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004","files/com-12/image/230919-144321-0e796001-74d6-44c0.jpg, files/com-12/image/230919-154302-d52a53b0-e263-474d.jpg"
1,"43.01","11000000.00","11000000.00","473110000.00","473110000.00","189244000.00","40",False,10,20,"BOOKED",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004","files/com-12/image/230616-164145-9faad82f-5a19-4f7a.jpg, files/com-12/image/230616-164142-18648d8d-5bdf-4a13.jpg"
1,"43.02","11500000.00","11500000.00","494730000.00","494730000.00","247365000.00","50",False,1,20,"SOLD",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004",NULL
1,"43.31","3000000.00","4500000.00","194895000.00","129930000.00","38979000.00","30",False,0,12,"SOLD",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004","files/com-12/image/220802-170558-25533988-d1ac-4235.jpg"
1,"43.77","8500000.00","8500000.00","372045000.00","372045000.00","111614000.00","30",False,1,12,"SOLD",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004","files/com-12/image/220802-175358-5701e3cc-23ed-42bf.png, files/com-12/image/220802-164638-acbac3bd-e7c3-463e.png"
1,"43.77","9200000.00","9200000.00","402684000.00","402684000.00","120805000.00","30",False,1,18,"SOLD",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004","files/com-12/image/221207-171346-07de34e2-0c9e-45c8.jpg, files/com-12/image/221207-171341-0683a5fb-9636-4f85.jpg"
1,"43.79","9100000.00",NULL,NULL,"398489000.00","199244500.00","50",False,10,22,"SOLD",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004","files/com-12/image/221207-190254-591dc0de-d704-45c1.jpg, files/com-12/image/221207-190248-7fad2093-b092-4a75.jpg"
1,"43.79","9700000.00","9700000.00","424763000.00","424763000.00","212381500.00","50",False,9,20,"SOLD",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004","files/com-12/image/230419-125711-2a5b291b-d8dc-44f0.jpg, files/com-12/image/230419-130047-7e7b4d39-9acd-41b1.jpg"
1,"43.79","10000000.00","10000000.00","437900000.00","437900000.00","218950000.00","50",False,6,20,"SOLD",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004","files/com-12/image/230419-130047-7e7b4d39-9acd-41b1.jpg, files/com-12/image/230419-125711-2a5b291b-d8dc-44f0.jpg"
1,"43.79","10000000.00","10000000.00","437900000.00","437900000.00","218950000.00","50",False,7,20,"SOLD",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004","files/com-12/image/230419-125711-2a5b291b-d8dc-44f0.jpg, files/com-12/image/230419-130047-7e7b4d39-9acd-41b1.jpg"
1,"43.79","10000000.00","10000000.00","437900000.00","437900000.00","218950000.00","50",False,8,20,"SOLD",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004","files/com-12/image/230419-125711-2a5b291b-d8dc-44f0.jpg, files/com-12/image/230419-130047-7e7b4d39-9acd-41b1.jpg"
1,"43.79","10500000.00","10500000.00","459795000.00","459795000.00","229897500.00","50",False,2,20,"SOLD",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004","files/com-12/image/230419-130047-7e7b4d39-9acd-41b1.jpg, files/com-12/image/230419-125711-2a5b291b-d8dc-44f0.jpg"
1,"43.79","10500000.00","10500000.00","459795000.00","459795000.00","229897500.00","50",False,3,20,"SOLD",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004","files/com-12/image/230419-125711-2a5b291b-d8dc-44f0.jpg, files/com-12/image/230419-130047-7e7b4d39-9acd-41b1.jpg"
1,"43.79","10500000.00","10500000.00","459795000.00","459795000.00","229897500.00","50",False,4,20,"SOLD",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004","files/com-12/image/230419-125711-2a5b291b-d8dc-44f0.jpg, files/com-12/image/230419-130047-7e7b4d39-9acd-41b1.jpg"
1,"43.79","10500000.00","10500000.00","459795000.00","459795000.00","229897500.00","50",False,5,20,"BOOKED",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004","files/com-12/image/230419-130047-7e7b4d39-9acd-41b1.jpg, files/com-12/image/230419-125711-2a5b291b-d8dc-44f0.jpg"
1,"43.86","8500000.00","8500000.00","372810000.00","372810000.00","111843000.00","30",False,1,12,"SOLD",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004","files/com-12/image/220802-165504-07dc391e-a6e5-46c4.jpg, files/com-12/image/220802-165433-61aca054-72c6-4544.png"
1,"43.87","7000000.00","7000000.00","307090000.00","307090000.00","92127000.00","30",False,10,12,"SOLD",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004",NULL
1,"44.01","8000000.00","8500000.00","374085000.00","352080000.00","105624000.00","30",True,1,36,"SOLD",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004","files/com-12/image/220802-172323-d1394140-b40a-4a8b.png, files/com-12/image/220802-172334-d2d33d0f-f937-4991.jpg"
1,"44.03","8000000.00","8500000.00","374255000.00","352240000.00","105672000.00","30",True,1,36,"SOLD",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004",NULL
1,"44.03","9200000.00","9200000.00","405076000.00","405076000.00","121523000.00","30",False,1,18,"SOLD",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004","files/com-12/image/221207-171403-71f04553-f66c-4d5b.jpg, files/com-12/image/221207-171410-89813063-67ca-455f.jpg"
1,"44.1","9100000.00",NULL,NULL,"401310000.00","200655000.00","50",False,10,22,"SOLD",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004","files/com-12/image/221207-190323-9e852175-a145-4e2b.jpg, files/com-12/image/221207-190309-3d5fcf21-8978-4d4b.jpg"
1,"44.59","12000000.00","12000000.00","535080032.00","535080032.00","214032012.80","40",False,5,20,"SOLD",NULL,"3.2","10.00","10.00","LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004","files/com-12/image/230802-122857-e2aec05c-c6cb-47a8.jpg, files/com-12/image/230616-150410-8903fc81-a01b-42a4.jpg"
1,"44.59","12500000.00","12500000.00","557375000.00","557375000.00","222950000.00","40",False,8,20,"SOLD",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004","files/com-12/image/230802-122857-e2aec05c-c6cb-47a8.jpg, files/com-12/image/230616-151240-af0ce336-0a97-4118.jpg"
1,"44.59","12500000.00","12500000.00","557375000.00","557375000.00","222950000.00","40",False,9,20,"SOLD",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004","files/com-12/image/230616-152154-2bef4a6b-0d11-4bbf.jpg, files/com-12/image/230802-122857-e2aec05c-c6cb-47a8.jpg"
1,"44.59","13000000.00","13000000.00","579670000.00","579670000.00","231868000.00","40",False,6,20,"SOLD",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004","files/com-12/image/230802-122857-e2aec05c-c6cb-47a8.jpg, files/com-12/image/230616-151240-af0ce336-0a97-4118.jpg"
1,"44.59","13000000.00","13000000.00","579670000.00","579670000.00","231868000.00","40",False,7,20,"SOLD",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004","files/com-12/image/230802-122857-e2aec05c-c6cb-47a8.jpg, files/com-12/image/230616-151240-af0ce336-0a97-4118.jpg"
1,"44.59","13500000.00","13500000.00","601965000.00","601965000.00","240786000.00","40",False,4,20,"SOLD",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004","files/com-12/image/230616-150410-8903fc81-a01b-42a4.jpg, files/com-12/image/230802-122857-e2aec05c-c6cb-47a8.jpg"
1,"44.59","14000000.00","14000000.00","624260000.00","624260000.00","249704000.00","40",False,2,20,"SOLD",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004","files/com-12/image/230802-122857-e2aec05c-c6cb-47a8.jpg, files/com-12/image/230616-150410-8903fc81-a01b-42a4.jpg"
1,"44.59","14000000.00","14000000.00","624260000.00","624260000.00","249704000.00","40",False,3,20,"SOLD",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004","files/com-12/image/230802-122857-e2aec05c-c6cb-47a8.jpg, files/com-12/image/230616-150410-8903fc81-a01b-42a4.jpg"
1,"44.68","10600000.00","10600000.00","473608000.00","473608000.00","142082400.00","30",False,10,18,"SOLD",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004","files/com-12/image/230919-154417-76fbbf0d-99a3-4c86.jpg, files/com-12/image/230919-144445-62d79ec8-41b4-4542.jpg"
1,"44.68","11200000.00","11200000.00","500416000.00","500416000.00","150124800.00","30",False,9,10,"SOLD",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004","files/com-12/image/230919-154809-1c7b1be1-2473-43e7.jpg, files/com-12/image/230919-143949-bcc5d9e5-8c97-4f9e.jpg"
1,"44.68","11500000.00","11500000.00","513820000.00","513820000.00","154146000.00","30",False,3,10,"SOLD",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004","files/com-12/image/230919-144445-62d79ec8-41b4-4542.jpg, files/com-12/image/230919-154417-76fbbf0d-99a3-4c86.jpg"
1,"44.68","11500000.00","11500000.00","513820000.00","513820000.00","154146000.00","30",False,4,10,"SOLD",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004","files/com-12/image/230919-154417-76fbbf0d-99a3-4c86.jpg, files/com-12/image/230919-144445-62d79ec8-41b4-4542.jpg"
1,"44.68","11500000.00","11500000.00","513820000.00","513820000.00","154146000.00","30",False,5,10,"SOLD",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004","files/com-12/image/230919-143949-bcc5d9e5-8c97-4f9e.jpg, files/com-12/image/230919-154809-1c7b1be1-2473-43e7.jpg"
1,"44.68","11500000.00","11500000.00","513820000.00","513820000.00","154146000.00","30",False,6,10,"BOOKED",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004","files/com-12/image/230919-143949-bcc5d9e5-8c97-4f9e.jpg, files/com-12/image/230919-154809-1c7b1be1-2473-43e7.jpg"
1,"44.68","11500000.00","11500000.00","513820000.00","513820000.00","154146000.00","30",False,7,10,"BOOKED",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004","files/com-12/image/230919-154809-1c7b1be1-2473-43e7.jpg, files/com-12/image/230919-143949-bcc5d9e5-8c97-4f9e.jpg"
1,"44.68","11500000.00","11500000.00","513820000.00","513820000.00","154146000.00","30",True,8,10,"SOLD",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004","files/com-12/image/230919-154809-1c7b1be1-2473-43e7.jpg, files/com-12/image/230919-143949-bcc5d9e5-8c97-4f9e.jpg"
1,"44.72","3000000.00","4500000.00","201240000.00","134160000.00","40248000.00","30",False,0,12,"SOLD",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004","files/com-12/image/220802-175447-290569d3-3173-4b3a.png"
1,"44.72","3500000.00","3500000.00","156520000.00","156520000.00","46956000.00","30",False,0,18,"SOLD",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004","files/com-12/image/221207-180559-e08f2575-9b37-4399.jpg, files/com-12/image/221207-180603-d577c422-d154-4fa7.jpg"
1,"44.74","9100000.00",NULL,NULL,"407134000.00","203567000.00","50",False,10,22,"SOLD",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004","files/com-12/image/221207-190700-1403b3f4-9353-4f0f.jpg, files/com-12/image/221207-190653-b2f0549a-ed98-465b.jpg"
1,"44.78","10600000.00","10600000.00","474668000.00","474668000.00","142400400.00","30",True,10,24,"SOLD",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004","files/com-12/image/230919-144335-aa881561-4d8a-4fef.jpg, files/com-12/image/230919-154314-6ef818e0-e518-4423.jpg"
1,"44.82","8900000.00","8900000.00","398898000.00","398898000.00","199449000.00","50",True,1,36,"SOLD",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004",NULL
1,"45.02","3000000.00","4500000.00","202590000.00","135060000.00","4051800000.00","30",False,0,36,"SOLD",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004",NULL
1,"45.02","3500000.00","3500000.00","157570000.00","157570000.00","47271000.00","30",False,0,18,"SOLD",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004","files/com-12/image/221207-180620-7abc1d8b-711f-4fa5.jpg, files/com-12/image/221207-180626-83917d68-c56e-4e50.jpg"
1,"45.03","11200000.00","11200000.00","504336000.00","504336000.00","151300800.00","30",False,9,18,"BOOKED",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004","files/com-12/image/230919-143753-bae5eedf-bd13-4f20.jpg, files/com-12/image/230919-154628-daf61f4b-269e-4cf1.jpg"
1,"45.03","11500000.00","11500000.00","517845000.00","517845000.00","155353500.00","30",False,3,18,"SOLD",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004","files/com-12/image/230919-154302-d52a53b0-e263-474d.jpg, files/com-12/image/230919-144321-0e796001-74d6-44c0.jpg"
1,"45.03","11500000.00","11500000.00","517845000.00","517845000.00","155353500.00","30",False,4,18,"BOOKED",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004","files/com-12/image/230919-144321-0e796001-74d6-44c0.jpg, files/com-12/image/230919-154302-d52a53b0-e263-474d.jpg"
1,"45.03","11500000.00","11500000.00","517845000.00","517845000.00","155353500.00","30",False,5,18,"SOLD",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004","files/com-12/image/230919-143753-bae5eedf-bd13-4f20.jpg, files/com-12/image/230919-154628-daf61f4b-269e-4cf1.jpg"
